,E_program,Ecell,iw,t
0,1.2,1.1999316226882029,7.500884260432411e-06,0.0
1,1.2,1.2002604788085873,7.82973952399424e-06,0.0002777777777777778
2,1.2,1.2005893349292085,7.500884260432411e-06,0.0005555555555555556
3,1.2,1.1999316226882029,8.158594787792253e-06,0.0008333333333333334
4,1.2,1.2005893349292085,7.82973952399424e-06,0.0011111111111111111
5,1.2,1.2005893349292085,8.158594787792253e-06,0.001388888888888889
6,1.2,1.1999316226882029,7.500884260432411e-06,0.0016666666666666668
7,1.2,1.2005893349292085,8.158594787792253e-06,0.0019444444444444444
8,1.2,1.2005893349292085,7.82973952399424e-06,0.0022222222222222222
9,1.2,1.2002604788085873,8.158594787792253e-06,0.0025
10,1.2,1.2009181910500657,7.500884260432411e-06,0.002777777777777778
11,1.2,1.1999316226882029,8.158594787792253e-06,0.0030555555555555557
12,1.2,1.2002604788085873,8.158594787792253e-06,0.0033333333333333335
13,1.2,1.2005893349292085,8.487450051826454e-06,0.003611111111111111
14,1.2,1.1999316226882029,7.82973952399424e-06,0.0038888888888888888
15,1.2,1.2002604788085873,8.158594787792253e-06,0.004166666666666667
16,1.2,1.1999316226882029,7.82973952399424e-06,0.0044444444444444444
17,1.2,1.1999316226882029,7.82973952399424e-06,0.004722222222222222
18,1.2,1.2002604788085873,7.82973952399424e-06,0.005
19,1.2,1.2002604788085873,7.500884260432411e-06,0.005277777777777778
20,1.2,1.2002604788085873,7.82973952399424e-06,0.005555555555555556
21,1.2,1.2002604788085873,7.500884260432411e-06,0.005833333333333334
22,1.2,1.2009181910500657,7.172028997106783e-06,0.006111111111111111
23,1.2,1.2002604788085873,7.82973952399424e-06,0.006388888888888889
24,1.2,1.2005893349292085,7.82973952399424e-06,0.006666666666666667
25,1.2,1.2005893349292085,7.82973952399424e-06,0.006944444444444444
26,1.2,1.2005893349292085,7.500884260432411e-06,0.007222222222222222
27,1.2,1.2005893349292085,7.500884260432411e-06,0.0075
28,1.2,1.2005893349292085,7.500884260432411e-06,0.0077777777777777776
29,1.2,1.2002604788085873,7.82973952399424e-06,0.008055555555555555
30,1.2,1.2002604788085873,7.500884260432411e-06,0.008333333333333333
31,1.2,1.2002604788085873,7.82973952399424e-06,0.008611111111111111
32,1.2,1.2009181910500657,7.172028997106783e-06,0.008888888888888889
33,1.2,1.2005893349292085,7.82973952399424e-06,0.009166666666666667
34,1.2,1.2009181910500657,7.82973952399424e-06,0.009444444444444445
35,1.2,1.2005893349292085,8.158594787792253e-06,0.009722222222222222
36,1.2,1.2002604788085873,7.500884260432411e-06,0.01
37,1.2,1.2005893349292085,7.82973952399424e-06,0.010277777777777778
38,1.2,1.2009181910500657,7.500884260432411e-06,0.010555555555555556
39,1.2,1.2002604788085873,7.82973952399424e-06,0.010833333333333334
40,1.2,1.2002604788085873,7.500884260432411e-06,0.011111111111111112
41,1.2,1.2005893349292085,8.158594787792253e-06,0.01138888888888889
42,1.2,1.2005893349292085,7.82973952399424e-06,0.011666666666666667
43,1.2,1.2002604788085873,7.82973952399424e-06,0.011944444444444445
44,1.2,1.1999316226882029,7.82973952399424e-06,0.012222222222222223
45,1.2,1.2005893349292085,7.82973952399424e-06,0.0125
46,1.2,1.2005893349292085,7.500884260432411e-06,0.012777777777777779
47,1.2,1.1999316226882029,8.158594787792253e-06,0.013055555555555556
48,1.2,1.1999316226882029,7.500884260432411e-06,0.013333333333333334
49,1.2,1.2002604788085873,7.82973952399424e-06,0.01361111111111111
50,1.2,1.2005893349292085,7.500884260432411e-06,0.013888888888888888
51,1.2,1.2005893349292085,7.82973952399424e-06,0.014166666666666666
52,1.2,1.2009181910500657,7.82973952399424e-06,0.014444444444444444
53,1.2,1.2005893349292085,7.500884260432411e-06,0.014722222222222222
54,1.2,1.1999316226882029,7.82973952399424e-06,0.015
55,1.2,1.2005893349292085,7.82973952399424e-06,0.015277777777777777
56,1.2,1.2005893349292085,7.82973952399424e-06,0.015555555555555555
57,1.2,1.2002604788085873,7.500884260432411e-06,0.015833333333333335
58,1.2,1.2005893349292085,7.82973952399424e-06,0.01611111111111111
59,1.2,1.1999316226882029,7.500884260432411e-06,0.01638888888888889
60,1.2,1.2005893349292085,7.500884260432411e-06,0.016666666666666666
61,1.2,1.2002604788085873,7.500884260432411e-06,0.016944444444444446
62,1.2,1.2005893349292085,7.172028997106783e-06,0.017222222222222222
63,1.2,1.2012470471711596,7.500884260432411e-06,0.0175
